repo_full,org,repo,month,openrank
DataDog/datadog-agent,DataDog,datadog-agent,2020-10,129.59
DataDog/datadog-agent,DataDog,datadog-agent,2020-11,127.8
DataDog/datadog-agent,DataDog,datadog-agent,2020-12,135.87
DataDog/datadog-agent,DataDog,datadog-agent,2021-01,140.02
DataDog/datadog-agent,DataDog,datadog-agent,2021-02,153.89
DataDog/datadog-agent,DataDog,datadog-agent,2021-03,144.71
DataDog/datadog-agent,DataDog,datadog-agent,2021-04,142.68
DataDog/datadog-agent,DataDog,datadog-agent,2021-05,149.72
DataDog/datadog-agent,DataDog,datadog-agent,2021-06,150.81
DataDog/datadog-agent,DataDog,datadog-agent,2021-07,157.03
DataDog/datadog-agent,DataDog,datadog-agent,2021-08,150.38
DataDog/datadog-agent,DataDog,datadog-agent,2021-09,165.42
DataDog/datadog-agent,DataDog,datadog-agent,2021-10,122.68
DataDog/datadog-agent,DataDog,datadog-agent,2021-11,151.63
DataDog/datadog-agent,DataDog,datadog-agent,2021-12,177.87
DataDog/datadog-agent,DataDog,datadog-agent,2022-01,179.31
DataDog/datadog-agent,DataDog,datadog-agent,2022-02,183.57
DataDog/datadog-agent,DataDog,datadog-agent,2022-03,194.95
DataDog/datadog-agent,DataDog,datadog-agent,2022-04,196.01
DataDog/datadog-agent,DataDog,datadog-agent,2022-05,183.1
DataDog/datadog-agent,DataDog,datadog-agent,2022-06,181.0
DataDog/datadog-agent,DataDog,datadog-agent,2022-07,174.15
DataDog/datadog-agent,DataDog,datadog-agent,2022-08,170.64
DataDog/datadog-agent,DataDog,datadog-agent,2022-09,182.68
DataDog/datadog-agent,DataDog,datadog-agent,2022-10,190.14
DataDog/datadog-agent,DataDog,datadog-agent,2022-11,192.29
DataDog/datadog-agent,DataDog,datadog-agent,2022-12,186.04
DataDog/datadog-agent,DataDog,datadog-agent,2023-01,184.55
DataDog/datadog-agent,DataDog,datadog-agent,2023-02,201.89
DataDog/datadog-agent,DataDog,datadog-agent,2023-03,214.94
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2015-01,45.86
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2015-02,68.35
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2015-03,105.25
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2015-04,113.74
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2015-05,132.28
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2015-06,141.92
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2015-07,178.29
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2015-08,208.4
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2015-09,231.23
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2015-10,240.91
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2015-11,263.15
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2015-12,282.04
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2016-01,301.31
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2016-02,289.03
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2016-03,291.07
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2016-04,252.86
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2016-05,236.03
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2016-06,307.37
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2016-07,300.15
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2016-08,312.53
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2016-09,353.38
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2016-10,404.22
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2016-11,445.99
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2016-12,453.54
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2017-01,492.28
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2017-02,449.33
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2017-03,500.39
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2017-04,472.16
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2017-05,437.98
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2017-06,583.07
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2017-07,601.7
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2017-08,616.37
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2017-09,565.95
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2017-10,641.31
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2017-11,614.59
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2017-12,611.71
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2018-01,593.47
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2018-02,573.76
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2018-03,563.36
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2018-04,569.32
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2018-05,575.71
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2018-06,608.61
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2018-07,592.36
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2018-08,586.68
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2018-09,570.52
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2018-10,580.55
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2018-11,621.61
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2018-12,628.68
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2019-01,626.02
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2019-02,633.17
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2019-03,676.73
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2019-04,673.12
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2019-05,676.63
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2019-06,674.98
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2019-07,671.92
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2019-08,686.34
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2019-09,675.27
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2019-10,747.29
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2019-11,735.88
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2019-12,686.39
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2020-01,662.01
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2020-02,635.3
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2020-03,655.96
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2020-04,683.07
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2020-05,703.93
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2020-06,668.34
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2020-07,688.23
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2020-08,697.63
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2020-09,738.26
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2020-10,807.15
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2020-11,763.2
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2020-12,731.47
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2021-01,724.53
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2021-02,655.76
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2021-03,667.53
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2021-04,656.44
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2021-05,689.94
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2021-06,697.44
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2021-07,661.94
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2021-08,653.85
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2021-09,603.46
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2021-10,511.65
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2021-11,555.7
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2021-12,518.02
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2022-01,522.21
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2022-02,494.76
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2022-03,489.21
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2022-04,475.09
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2022-05,461.09
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2022-06,430.1
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2022-07,422.33
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2022-08,417.62
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2022-09,401.11
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2022-10,402.71
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2022-11,393.95
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2022-12,333.7
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2023-01,310.09
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2023-02,321.05
DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,DefinitelyTyped,2023-03,332.39
Expensify/App,Expensify,App,2020-12,26.61
Expensify/App,Expensify,App,2021-01,51.03
Expensify/App,Expensify,App,2021-02,57.27
Expensify/App,Expensify,App,2021-03,82.22
Expensify/App,Expensify,App,2021-04,94.77
Expensify/App,Expensify,App,2021-05,114.18
Expensify/App,Expensify,App,2021-06,124.71
Expensify/App,Expensify,App,2021-07,149.94
Expensify/App,Expensify,App,2021-08,162.43
Expensify/App,Expensify,App,2021-09,179.68
Expensify/App,Expensify,App,2021-10,180.79
Expensify/App,Expensify,App,2021-11,193.15
Expensify/App,Expensify,App,2021-12,206.69
Expensify/App,Expensify,App,2022-01,207.94
Expensify/App,Expensify,App,2022-02,218.82
Expensify/App,Expensify,App,2022-03,236.92
Expensify/App,Expensify,App,2022-04,237.26
Expensify/App,Expensify,App,2022-05,227.43
Expensify/App,Expensify,App,2022-06,232.63
Expensify/App,Expensify,App,2022-07,246.63
Expensify/App,Expensify,App,2022-08,261.23
Expensify/App,Expensify,App,2022-09,277.59
Expensify/App,Expensify,App,2022-10,288.75
Expensify/App,Expensify,App,2022-11,327.63
Expensify/App,Expensify,App,2022-12,333.64
Expensify/App,Expensify,App,2023-01,341.22
Expensify/App,Expensify,App,2023-02,365.64
Expensify/App,Expensify,App,2023-03,409.36
GoogleChrome/developer.chrome.com,GoogleChrome,developer.chrome.com,2020-12,23.05
GoogleChrome/developer.chrome.com,GoogleChrome,developer.chrome.com,2021-01,47.15
GoogleChrome/developer.chrome.com,GoogleChrome,developer.chrome.com,2021-02,43.89
GoogleChrome/developer.chrome.com,GoogleChrome,developer.chrome.com,2021-03,57.42
GoogleChrome/developer.chrome.com,GoogleChrome,developer.chrome.com,2021-04,73.72
GoogleChrome/developer.chrome.com,GoogleChrome,developer.chrome.com,2021-05,70.18
GoogleChrome/developer.chrome.com,GoogleChrome,developer.chrome.com,2021-06,81.96
GoogleChrome/developer.chrome.com,GoogleChrome,developer.chrome.com,2021-07,87.16
GoogleChrome/developer.chrome.com,GoogleChrome,developer.chrome.com,2021-08,110.08
GoogleChrome/developer.chrome.com,GoogleChrome,developer.chrome.com,2021-09,128.57
GoogleChrome/developer.chrome.com,GoogleChrome,developer.chrome.com,2021-10,131.38
GoogleChrome/developer.chrome.com,GoogleChrome,developer.chrome.com,2021-11,134.61
GoogleChrome/developer.chrome.com,GoogleChrome,developer.chrome.com,2021-12,102.94
GoogleChrome/developer.chrome.com,GoogleChrome,developer.chrome.com,2022-01,124.21
GoogleChrome/developer.chrome.com,GoogleChrome,developer.chrome.com,2022-02,132.93
GoogleChrome/developer.chrome.com,GoogleChrome,developer.chrome.com,2022-03,141.77
GoogleChrome/developer.chrome.com,GoogleChrome,developer.chrome.com,2022-04,166.14
GoogleChrome/developer.chrome.com,GoogleChrome,developer.chrome.com,2022-05,155.62
GoogleChrome/developer.chrome.com,GoogleChrome,developer.chrome.com,2022-06,151.22
GoogleChrome/developer.chrome.com,GoogleChrome,developer.chrome.com,2022-07,147.48
GoogleChrome/developer.chrome.com,GoogleChrome,developer.chrome.com,2022-08,168.43
GoogleChrome/developer.chrome.com,GoogleChrome,developer.chrome.com,2022-09,171.79
GoogleChrome/developer.chrome.com,GoogleChrome,developer.chrome.com,2022-10,155.38
GoogleChrome/developer.chrome.com,GoogleChrome,developer.chrome.com,2022-11,193.95
GoogleChrome/developer.chrome.com,GoogleChrome,developer.chrome.com,2022-12,182.94
GoogleChrome/developer.chrome.com,GoogleChrome,developer.chrome.com,2023-01,204.02
GoogleChrome/developer.chrome.com,GoogleChrome,developer.chrome.com,2023-02,225.31
GoogleChrome/developer.chrome.com,GoogleChrome,developer.chrome.com,2023-03,210.5
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2015-01,107.27
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2015-02,146.4
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2015-03,174.33
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2015-04,211.48
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2015-05,216.3
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2015-06,229.41
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2015-07,222.57
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2015-08,241.05
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2015-09,236.22
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2015-10,294.92
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2015-11,286.25
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2015-12,280.1
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2016-01,312.95
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2016-02,317.04
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2016-03,326.59
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2016-04,322.92
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2016-05,312.92
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2016-06,351.6
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2016-07,333.39
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2016-08,320.42
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2016-09,327.77
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2016-10,318.14
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2016-11,369.55
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2016-12,359.18
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2017-01,369.67
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2017-02,359.38
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2017-03,380.41
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2017-04,383.4
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2017-05,377.46
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2017-06,346.11
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2017-07,355.35
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2017-08,337.27
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2017-09,336.99
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2017-10,373.78
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2017-11,392.94
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2017-12,375.19
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2018-01,371.42
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2018-02,347.88
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2018-03,349.18
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2018-04,372.85
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2018-05,385.03
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2018-06,371.11
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2018-07,376.71
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2018-08,382.15
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2018-09,434.02
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2018-10,455.98
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2018-11,437.58
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2018-12,436.0
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2019-01,427.7
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2019-02,440.49
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2019-03,438.49
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2019-04,444.41
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2019-05,457.96
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2019-06,452.64
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2019-07,445.02
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2019-08,450.21
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2019-09,467.28
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2019-10,498.92
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2019-11,507.26
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2019-12,498.59
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2020-01,489.65
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2020-02,464.65
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2020-03,491.61
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2020-04,509.92
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2020-05,503.64
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2020-06,481.01
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2020-07,472.65
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2020-08,476.95
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2020-09,477.49
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2020-10,473.66
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2020-11,501.64
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2020-12,548.11
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2021-01,455.96
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2021-02,448.24
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2021-03,523.05
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2021-04,526.08
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2021-05,442.52
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2021-06,414.36
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2021-07,363.23
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2021-08,339.96
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2021-09,340.83
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2021-10,312.75
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2021-11,359.57
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2021-12,388.57
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2022-01,399.79
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2022-02,408.83
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2022-03,436.36
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2022-04,449.04
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2022-05,419.2
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2022-06,401.46
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2022-07,357.8
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2022-08,363.19
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2022-09,355.29
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2022-10,356.12
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2022-11,350.66
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2022-12,362.6
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2023-01,332.64
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2023-02,355.04
Homebrew/homebrew-cask,Homebrew,homebrew-cask,2023-03,368.08
Homebrew/homebrew-core,Homebrew,homebrew-core,2016-04,272.03
Homebrew/homebrew-core,Homebrew,homebrew-core,2016-05,424.65
Homebrew/homebrew-core,Homebrew,homebrew-core,2016-06,484.99
Homebrew/homebrew-core,Homebrew,homebrew-core,2016-07,482.56
Homebrew/homebrew-core,Homebrew,homebrew-core,2016-08,453.66
Homebrew/homebrew-core,Homebrew,homebrew-core,2016-09,486.15
Homebrew/homebrew-core,Homebrew,homebrew-core,2016-10,524.1
Homebrew/homebrew-core,Homebrew,homebrew-core,2016-11,520.46
Homebrew/homebrew-core,Homebrew,homebrew-core,2016-12,495.04
Homebrew/homebrew-core,Homebrew,homebrew-core,2017-01,518.19
Homebrew/homebrew-core,Homebrew,homebrew-core,2017-02,492.56
Homebrew/homebrew-core,Homebrew,homebrew-core,2017-03,497.56
Homebrew/homebrew-core,Homebrew,homebrew-core,2017-04,483.16
Homebrew/homebrew-core,Homebrew,homebrew-core,2017-05,477.54
Homebrew/homebrew-core,Homebrew,homebrew-core,2017-06,475.86
Homebrew/homebrew-core,Homebrew,homebrew-core,2017-07,471.25
Homebrew/homebrew-core,Homebrew,homebrew-core,2017-08,460.78
Homebrew/homebrew-core,Homebrew,homebrew-core,2017-09,502.55
Homebrew/homebrew-core,Homebrew,homebrew-core,2017-10,551.26
Homebrew/homebrew-core,Homebrew,homebrew-core,2017-11,539.58
Homebrew/homebrew-core,Homebrew,homebrew-core,2017-12,548.57
Homebrew/homebrew-core,Homebrew,homebrew-core,2018-01,567.11
Homebrew/homebrew-core,Homebrew,homebrew-core,2018-02,543.79
Homebrew/homebrew-core,Homebrew,homebrew-core,2018-03,542.85
Homebrew/homebrew-core,Homebrew,homebrew-core,2018-04,559.26
Homebrew/homebrew-core,Homebrew,homebrew-core,2018-05,526.67
Homebrew/homebrew-core,Homebrew,homebrew-core,2018-06,467.49
Homebrew/homebrew-core,Homebrew,homebrew-core,2018-07,434.19
Homebrew/homebrew-core,Homebrew,homebrew-core,2018-08,454.97
Homebrew/homebrew-core,Homebrew,homebrew-core,2018-09,411.12
Homebrew/homebrew-core,Homebrew,homebrew-core,2018-10,391.84
Homebrew/homebrew-core,Homebrew,homebrew-core,2018-11,393.65
Homebrew/homebrew-core,Homebrew,homebrew-core,2018-12,385.36
Homebrew/homebrew-core,Homebrew,homebrew-core,2019-01,403.1
Homebrew/homebrew-core,Homebrew,homebrew-core,2019-02,400.4
Homebrew/homebrew-core,Homebrew,homebrew-core,2019-03,377.31
Homebrew/homebrew-core,Homebrew,homebrew-core,2019-04,375.41
