repo_full,org,repo,month,change_requests,change_request_response_time,change_request_resolution_duration
ccxt/ccxt,ccxt,ccxt,2019-12,51.0,,
ccxt/ccxt,ccxt,ccxt,2020-01,30.0,,
ccxt/ccxt,ccxt,ccxt,2020-02,38.0,,
ccxt/ccxt,ccxt,ccxt,2020-03,75.0,,
ccxt/ccxt,ccxt,ccxt,2020-04,53.0,,
ccxt/ccxt,ccxt,ccxt,2020-05,62.0,,
ccxt/ccxt,ccxt,ccxt,2020-06,59.0,,
ccxt/ccxt,ccxt,ccxt,2020-07,94.0,,
ccxt/ccxt,ccxt,ccxt,2020-08,48.0,,
ccxt/ccxt,ccxt,ccxt,2020-09,48.0,,
ccxt/ccxt,ccxt,ccxt,2020-10,150.0,,
ccxt/ccxt,ccxt,ccxt,2020-11,44.0,,
ccxt/ccxt,ccxt,ccxt,2020-12,37.0,,
ccxt/ccxt,ccxt,ccxt,2021-01,46.0,,
ccxt/ccxt,ccxt,ccxt,2021-02,47.0,,
ccxt/ccxt,ccxt,ccxt,2021-03,137.0,,
ccxt/ccxt,ccxt,ccxt,2021-04,230.0,,
ccxt/ccxt,ccxt,ccxt,2021-05,76.0,,
ccxt/ccxt,ccxt,ccxt,2021-06,76.0,,
ccxt/ccxt,ccxt,ccxt,2021-07,116.0,,
ccxt/ccxt,ccxt,ccxt,2021-08,75.0,,
ccxt/ccxt,ccxt,ccxt,2021-09,94.0,,
ccxt/ccxt,ccxt,ccxt,2021-10,56.0,,
ccxt/ccxt,ccxt,ccxt,2021-11,224.0,,
ccxt/ccxt,ccxt,ccxt,2021-12,224.0,,
ccxt/ccxt,ccxt,ccxt,2022-01,544.0,,
ccxt/ccxt,ccxt,ccxt,2022-02,235.0,,
ccxt/ccxt,ccxt,ccxt,2022-03,299.0,,
ccxt/ccxt,ccxt,ccxt,2022-04,338.0,,
ccxt/ccxt,ccxt,ccxt,2022-05,261.0,,
ccxt/ccxt,ccxt,ccxt,2022-06,416.0,,
ccxt/ccxt,ccxt,ccxt,2022-07,259.0,,
ccxt/ccxt,ccxt,ccxt,2022-08,169.0,,
ccxt/ccxt,ccxt,ccxt,2022-09,206.0,,
ccxt/ccxt,ccxt,ccxt,2022-10,191.0,,
ccxt/ccxt,ccxt,ccxt,2022-11,219.0,,
ccxt/ccxt,ccxt,ccxt,2022-12,219.0,,
ccxt/ccxt,ccxt,ccxt,2023-01,254.0,,
ccxt/ccxt,ccxt,ccxt,2023-02,170.0,,
ccxt/ccxt,ccxt,ccxt,2023-03,224.0,,
ceph/ceph,ceph,ceph,2015-01,273.0,,
ceph/ceph,ceph,ceph,2015-02,276.0,,
ceph/ceph,ceph,ceph,2015-03,404.0,,
ceph/ceph,ceph,ceph,2015-04,277.0,,
ceph/ceph,ceph,ceph,2015-05,298.0,,
ceph/ceph,ceph,ceph,2015-06,291.0,,
ceph/ceph,ceph,ceph,2015-07,336.0,,
ceph/ceph,ceph,ceph,2015-08,286.0,,
ceph/ceph,ceph,ceph,2015-09,399.0,,
ceph/ceph,ceph,ceph,2015-10,305.0,,
ceph/ceph,ceph,ceph,2015-11,303.0,,
ceph/ceph,ceph,ceph,2015-12,348.0,,
ceph/ceph,ceph,ceph,2016-01,363.0,,
ceph/ceph,ceph,ceph,2016-02,397.0,,
ceph/ceph,ceph,ceph,2016-03,553.0,,
ceph/ceph,ceph,ceph,2016-04,445.0,,
ceph/ceph,ceph,ceph,2016-05,564.0,,
ceph/ceph,ceph,ceph,2016-06,657.0,,
ceph/ceph,ceph,ceph,2016-07,439.0,,
ceph/ceph,ceph,ceph,2016-08,422.0,,
ceph/ceph,ceph,ceph,2016-09,337.0,,
ceph/ceph,ceph,ceph,2016-10,424.0,,
ceph/ceph,ceph,ceph,2016-11,527.0,,
ceph/ceph,ceph,ceph,2016-12,476.0,,
ceph/ceph,ceph,ceph,2017-01,472.0,,
ceph/ceph,ceph,ceph,2017-02,498.0,,
ceph/ceph,ceph,ceph,2017-03,561.0,,
ceph/ceph,ceph,ceph,2017-04,610.0,,
ceph/ceph,ceph,ceph,2017-05,509.0,,
ceph/ceph,ceph,ceph,2017-06,648.0,,
ceph/ceph,ceph,ceph,2017-07,661.0,,
ceph/ceph,ceph,ceph,2017-08,687.0,,
ceph/ceph,ceph,ceph,2017-09,646.0,,
ceph/ceph,ceph,ceph,2017-10,592.0,,
ceph/ceph,ceph,ceph,2017-11,597.0,,
ceph/ceph,ceph,ceph,2017-12,462.0,,
ceph/ceph,ceph,ceph,2018-01,472.0,,
ceph/ceph,ceph,ceph,2018-02,424.0,,
ceph/ceph,ceph,ceph,2018-03,492.0,,
ceph/ceph,ceph,ceph,2018-04,504.0,,
ceph/ceph,ceph,ceph,2018-05,528.0,,
ceph/ceph,ceph,ceph,2018-06,399.0,,
ceph/ceph,ceph,ceph,2018-07,503.0,,
ceph/ceph,ceph,ceph,2018-08,437.0,,
ceph/ceph,ceph,ceph,2018-09,435.0,,
ceph/ceph,ceph,ceph,2018-10,464.0,,
ceph/ceph,ceph,ceph,2018-11,435.0,,
ceph/ceph,ceph,ceph,2018-12,314.0,,
ceph/ceph,ceph,ceph,2019-01,443.0,,
ceph/ceph,ceph,ceph,2019-02,459.0,,
ceph/ceph,ceph,ceph,2019-03,577.0,,
ceph/ceph,ceph,ceph,2019-04,607.0,,
ceph/ceph,ceph,ceph,2019-05,450.0,,
ceph/ceph,ceph,ceph,2019-06,443.0,,
ceph/ceph,ceph,ceph,2019-07,635.0,,
ceph/ceph,ceph,ceph,2019-08,598.0,,
ceph/ceph,ceph,ceph,2019-09,577.0,,
ceph/ceph,ceph,ceph,2019-10,633.0,,
ceph/ceph,ceph,ceph,2019-11,616.0,,
ceph/ceph,ceph,ceph,2019-12,530.0,,
ceph/ceph,ceph,ceph,2020-01,569.0,,
ceph/ceph,ceph,ceph,2020-02,610.0,,
ceph/ceph,ceph,ceph,2020-03,686.0,,
ceph/ceph,ceph,ceph,2020-04,535.0,,
ceph/ceph,ceph,ceph,2020-05,455.0,,
ceph/ceph,ceph,ceph,2020-06,523.0,,
ceph/ceph,ceph,ceph,2020-07,534.0,,
ceph/ceph,ceph,ceph,2020-08,497.0,,
ceph/ceph,ceph,ceph,2020-09,580.0,,
ceph/ceph,ceph,ceph,2020-10,401.0,,
ceph/ceph,ceph,ceph,2020-11,448.0,,
ceph/ceph,ceph,ceph,2020-12,382.0,,
ceph/ceph,ceph,ceph,2021-01,445.0,,
ceph/ceph,ceph,ceph,2021-02,550.0,,
ceph/ceph,ceph,ceph,2021-03,753.0,,
ceph/ceph,ceph,ceph,2021-04,570.0,,
ceph/ceph,ceph,ceph,2021-05,468.0,,
ceph/ceph,ceph,ceph,2021-06,515.0,,
ceph/ceph,ceph,ceph,2021-07,449.0,,
ceph/ceph,ceph,ceph,2021-08,386.0,,
ceph/ceph,ceph,ceph,2021-09,367.0,,
ceph/ceph,ceph,ceph,2021-10,111.0,,
ceph/ceph,ceph,ceph,2021-11,389.0,,
ceph/ceph,ceph,ceph,2021-12,271.0,,
ceph/ceph,ceph,ceph,2022-01,407.0,,
ceph/ceph,ceph,ceph,2022-02,323.0,,
ceph/ceph,ceph,ceph,2022-03,478.0,,
ceph/ceph,ceph,ceph,2022-04,327.0,,
ceph/ceph,ceph,ceph,2022-05,335.0,,
ceph/ceph,ceph,ceph,2022-06,375.0,,
ceph/ceph,ceph,ceph,2022-07,414.0,,
ceph/ceph,ceph,ceph,2022-08,491.0,,
ceph/ceph,ceph,ceph,2022-09,413.0,,
ceph/ceph,ceph,ceph,2022-10,338.0,,
ceph/ceph,ceph,ceph,2022-11,447.0,,
ceph/ceph,ceph,ceph,2022-12,409.0,,
ceph/ceph,ceph,ceph,2023-01,336.0,,
ceph/ceph,ceph,ceph,2023-02,344.0,,
ceph/ceph,ceph,ceph,2023-03,454.0,,
cilium/cilium,cilium,cilium,2016-08,17.0,,
cilium/cilium,cilium,cilium,2016-09,37.0,,
cilium/cilium,cilium,cilium,2016-10,26.0,,
cilium/cilium,cilium,cilium,2016-11,10.0,,
cilium/cilium,cilium,cilium,2016-12,28.0,,
cilium/cilium,cilium,cilium,2017-01,26.0,,
cilium/cilium,cilium,cilium,2017-02,17.0,,
cilium/cilium,cilium,cilium,2017-03,136.0,,
cilium/cilium,cilium,cilium,2017-04,98.0,,
cilium/cilium,cilium,cilium,2017-05,172.0,,
cilium/cilium,cilium,cilium,2017-06,108.0,,
cilium/cilium,cilium,cilium,2017-07,126.0,,
cilium/cilium,cilium,cilium,2017-08,112.0,,
cilium/cilium,cilium,cilium,2017-09,109.0,,
cilium/cilium,cilium,cilium,2017-10,142.0,,
cilium/cilium,cilium,cilium,2017-11,136.0,,
cilium/cilium,cilium,cilium,2017-12,143.0,,
cilium/cilium,cilium,cilium,2018-01,153.0,,
cilium/cilium,cilium,cilium,2018-02,185.0,,
cilium/cilium,cilium,cilium,2018-03,260.0,,
cilium/cilium,cilium,cilium,2018-04,276.0,,
cilium/cilium,cilium,cilium,2018-05,189.0,,
cilium/cilium,cilium,cilium,2018-06,251.0,,
cilium/cilium,cilium,cilium,2018-07,208.0,,
cilium/cilium,cilium,cilium,2018-08,236.0,,
cilium/cilium,cilium,cilium,2018-09,196.0,,
cilium/cilium,cilium,cilium,2018-10,218.0,,
cilium/cilium,cilium,cilium,2018-11,140.0,,
cilium/cilium,cilium,cilium,2018-12,94.0,,
cilium/cilium,cilium,cilium,2019-01,221.0,,
cilium/cilium,cilium,cilium,2019-02,266.0,,
cilium/cilium,cilium,cilium,2019-03,220.0,,
cilium/cilium,cilium,cilium,2019-04,260.0,,
cilium/cilium,cilium,cilium,2019-05,216.0,,
cilium/cilium,cilium,cilium,2019-06,183.0,,
cilium/cilium,cilium,cilium,2019-07,237.0,,
cilium/cilium,cilium,cilium,2019-08,244.0,,
cilium/cilium,cilium,cilium,2019-09,137.0,,
cilium/cilium,cilium,cilium,2019-10,163.0,,
cilium/cilium,cilium,cilium,2019-11,118.0,,
cilium/cilium,cilium,cilium,2019-12,82.0,,
cilium/cilium,cilium,cilium,2020-01,149.0,,
cilium/cilium,cilium,cilium,2020-02,286.0,,
cilium/cilium,cilium,cilium,2020-03,296.0,,
cilium/cilium,cilium,cilium,2020-04,329.0,,
cilium/cilium,cilium,cilium,2020-05,342.0,,
cilium/cilium,cilium,cilium,2020-06,393.0,,
cilium/cilium,cilium,cilium,2020-07,278.0,,
cilium/cilium,cilium,cilium,2020-08,204.0,,
cilium/cilium,cilium,cilium,2020-09,201.0,,
cilium/cilium,cilium,cilium,2020-10,333.0,,
cilium/cilium,cilium,cilium,2020-11,288.0,,
cilium/cilium,cilium,cilium,2020-12,193.0,,
cilium/cilium,cilium,cilium,2021-01,224.0,,
cilium/cilium,cilium,cilium,2021-02,225.0,,
cilium/cilium,cilium,cilium,2021-03,270.0,,
cilium/cilium,cilium,cilium,2021-04,333.0,,
cilium/cilium,cilium,cilium,2021-05,257.0,,
cilium/cilium,cilium,cilium,2021-06,239.0,,
cilium/cilium,cilium,cilium,2021-07,227.0,,
cilium/cilium,cilium,cilium,2021-08,138.0,,
cilium/cilium,cilium,cilium,2021-09,147.0,,
cilium/cilium,cilium,cilium,2021-10,30.0,,
cilium/cilium,cilium,cilium,2021-11,220.0,,
cilium/cilium,cilium,cilium,2021-12,184.0,,
cilium/cilium,cilium,cilium,2022-01,226.0,,
cilium/cilium,cilium,cilium,2022-02,186.0,,
cilium/cilium,cilium,cilium,2022-03,210.0,,
cilium/cilium,cilium,cilium,2022-04,243.0,,
cilium/cilium,cilium,cilium,2022-05,244.0,,
cilium/cilium,cilium,cilium,2022-06,206.0,,
cilium/cilium,cilium,cilium,2022-07,229.0,,
cilium/cilium,cilium,cilium,2022-08,325.0,,
cilium/cilium,cilium,cilium,2022-09,250.0,,
cilium/cilium,cilium,cilium,2022-10,258.0,,
cilium/cilium,cilium,cilium,2022-11,344.0,,
cilium/cilium,cilium,cilium,2022-12,284.0,,
cilium/cilium,cilium,cilium,2023-01,397.0,,
cilium/cilium,cilium,cilium,2023-02,403.0,,
cilium/cilium,cilium,cilium,2023-03,367.0,,
cloudflare/cloudflare-docs,cloudflare,cloudflare-docs,2020-09,2.0,,
cloudflare/cloudflare-docs,cloudflare,cloudflare-docs,2020-10,142.0,,
cloudflare/cloudflare-docs,cloudflare,cloudflare-docs,2020-11,158.0,,
cloudflare/cloudflare-docs,cloudflare,cloudflare-docs,2020-12,153.0,,
cloudflare/cloudflare-docs,cloudflare,cloudflare-docs,2021-01,119.0,,
cloudflare/cloudflare-docs,cloudflare,cloudflare-docs,2021-02,124.0,,
cloudflare/cloudflare-docs,cloudflare,cloudflare-docs,2021-03,160.0,,
cloudflare/cloudflare-docs,cloudflare,cloudflare-docs,2021-04,173.0,,
cloudflare/cloudflare-docs,cloudflare,cloudflare-docs,2021-05,158.0,,
cloudflare/cloudflare-docs,cloudflare,cloudflare-docs,2021-06,211.0,,
cloudflare/cloudflare-docs,cloudflare,cloudflare-docs,2021-07,187.0,,
cloudflare/cloudflare-docs,cloudflare,cloudflare-docs,2021-08,218.0,,
cloudflare/cloudflare-docs,cloudflare,cloudflare-docs,2021-09,206.0,,
cloudflare/cloudflare-docs,cloudflare,cloudflare-docs,2021-10,28.0,,
cloudflare/cloudflare-docs,cloudflare,cloudflare-docs,2021-11,188.0,,
cloudflare/cloudflare-docs,cloudflare,cloudflare-docs,2021-12,170.0,,
cloudflare/cloudflare-docs,cloudflare,cloudflare-docs,2022-01,227.0,,
cloudflare/cloudflare-docs,cloudflare,cloudflare-docs,2022-02,280.0,,
cloudflare/cloudflare-docs,cloudflare,cloudflare-docs,2022-03,239.0,,
cloudflare/cloudflare-docs,cloudflare,cloudflare-docs,2022-04,210.0,,
cloudflare/cloudflare-docs,cloudflare,cloudflare-docs,2022-05,289.0,,
cloudflare/cloudflare-docs,cloudflare,cloudflare-docs,2022-06,274.0,,
cloudflare/cloudflare-docs,cloudflare,cloudflare-docs,2022-07,290.0,,
cloudflare/cloudflare-docs,cloudflare,cloudflare-docs,2022-08,295.0,,
cloudflare/cloudflare-docs,cloudflare,cloudflare-docs,2022-09,303.0,,
cloudflare/cloudflare-docs,cloudflare,cloudflare-docs,2022-10,343.0,,
cloudflare/cloudflare-docs,cloudflare,cloudflare-docs,2022-11,310.0,,
cloudflare/cloudflare-docs,cloudflare,cloudflare-docs,2022-12,197.0,,
cloudflare/cloudflare-docs,cloudflare,cloudflare-docs,2023-01,299.0,,
cloudflare/cloudflare-docs,cloudflare,cloudflare-docs,2023-02,267.0,,
cloudflare/cloudflare-docs,cloudflare,cloudflare-docs,2023-03,385.0,,
cms-sw/cmssw,cms-sw,cmssw,2015-01,428.0,,
cms-sw/cmssw,cms-sw,cmssw,2015-02,491.0,,
cms-sw/cmssw,cms-sw,cmssw,2015-03,593.0,,
cms-sw/cmssw,cms-sw,cmssw,2015-04,290.0,,
cms-sw/cmssw,cms-sw,cmssw,2015-05,420.0,,
cms-sw/cmssw,cms-sw,cmssw,2015-06,567.0,,
cms-sw/cmssw,cms-sw,cmssw,2015-07,506.0,,
cms-sw/cmssw,cms-sw,cmssw,2015-08,528.0,,
cms-sw/cmssw,cms-sw,cmssw,2015-09,501.0,,
cms-sw/cmssw,cms-sw,cmssw,2015-10,598.0,,
cms-sw/cmssw,cms-sw,cmssw,2015-11,367.0,,
cms-sw/cmssw,cms-sw,cmssw,2015-12,208.0,,
cms-sw/cmssw,cms-sw,cmssw,2016-01,249.0,,
cms-sw/cmssw,cms-sw,cmssw,2016-02,361.0,,
cms-sw/cmssw,cms-sw,cmssw,2016-03,318.0,,
cms-sw/cmssw,cms-sw,cmssw,2016-04,391.0,,
cms-sw/cmssw,cms-sw,cmssw,2016-05,355.0,,
cms-sw/cmssw,cms-sw,cmssw,2016-06,339.0,,
cms-sw/cmssw,cms-sw,cmssw,2016-07,214.0,,
cms-sw/cmssw,cms-sw,cmssw,2016-08,323.0,,
cms-sw/cmssw,cms-sw,cmssw,2016-09,331.0,,
cms-sw/cmssw,cms-sw,cmssw,2016-10,311.0,,
cms-sw/cmssw,cms-sw,cmssw,2016-11,398.0,,
cms-sw/cmssw,cms-sw,cmssw,2016-12,254.0,,
cms-sw/cmssw,cms-sw,cmssw,2017-01,241.0,,
cms-sw/cmssw,cms-sw,cmssw,2017-02,262.0,,
cms-sw/cmssw,cms-sw,cmssw,2017-03,469.0,,
cms-sw/cmssw,cms-sw,cmssw,2017-04,329.0,,
cms-sw/cmssw,cms-sw,cmssw,2017-05,486.0,,
cms-sw/cmssw,cms-sw,cmssw,2017-06,418.0,,
cms-sw/cmssw,cms-sw,cmssw,2017-07,444.0,,
cms-sw/cmssw,cms-sw,cmssw,2017-08,323.0,,
cms-sw/cmssw,cms-sw,cmssw,2017-09,316.0,,
cms-sw/cmssw,cms-sw,cmssw,2017-10,366.0,,
cms-sw/cmssw,cms-sw,cmssw,2017-11,453.0,,
cms-sw/cmssw,cms-sw,cmssw,2017-12,142.0,,
cms-sw/cmssw,cms-sw,cmssw,2018-01,226.0,,
cms-sw/cmssw,cms-sw,cmssw,2018-02,279.0,,
cms-sw/cmssw,cms-sw,cmssw,2018-03,361.0,,
cms-sw/cmssw,cms-sw,cmssw,2018-04,216.0,,
cms-sw/cmssw,cms-sw,cmssw,2018-05,241.0,,
cms-sw/cmssw,cms-sw,cmssw,2018-06,263.0,,
cms-sw/cmssw,cms-sw,cmssw,2018-07,348.0,,
cms-sw/cmssw,cms-sw,cmssw,2018-08,220.0,,
cms-sw/cmssw,cms-sw,cmssw,2018-09,279.0,,
cms-sw/cmssw,cms-sw,cmssw,2018-10,259.0,,
cms-sw/cmssw,cms-sw,cmssw,2018-11,244.0,,
cms-sw/cmssw,cms-sw,cmssw,2018-12,146.0,,
cms-sw/cmssw,cms-sw,cmssw,2019-01,206.0,,
cms-sw/cmssw,cms-sw,cmssw,2019-02,167.0,,
cms-sw/cmssw,cms-sw,cmssw,2019-03,224.0,,
cms-sw/cmssw,cms-sw,cmssw,2019-04,240.0,,
cms-sw/cmssw,cms-sw,cmssw,2019-05,426.0,,
cms-sw/cmssw,cms-sw,cmssw,2019-06,334.0,,
cms-sw/cmssw,cms-sw,cmssw,2019-07,197.0,,
cms-sw/cmssw,cms-sw,cmssw,2019-08,219.0,,
cms-sw/cmssw,cms-sw,cmssw,2019-09,155.0,,
cms-sw/cmssw,cms-sw,cmssw,2019-10,193.0,,
cms-sw/cmssw,cms-sw,cmssw,2019-11,158.0,,
cms-sw/cmssw,cms-sw,cmssw,2019-12,150.0,,
cms-sw/cmssw,cms-sw,cmssw,2020-01,120.0,,
cms-sw/cmssw,cms-sw,cmssw,2020-02,183.0,,
cms-sw/cmssw,cms-sw,cmssw,2020-03,225.0,,
cms-sw/cmssw,cms-sw,cmssw,2020-04,202.0,,
cms-sw/cmssw,cms-sw,cmssw,2020-05,417.0,,
cms-sw/cmssw,cms-sw,cmssw,2020-06,362.0,,
cms-sw/cmssw,cms-sw,cmssw,2020-07,436.0,,
cms-sw/cmssw,cms-sw,cmssw,2020-08,215.0,,
cms-sw/cmssw,cms-sw,cmssw,2020-09,270.0,,
cms-sw/cmssw,cms-sw,cmssw,2020-10,292.0,,
cms-sw/cmssw,cms-sw,cmssw,2020-11,282.0,,
cms-sw/cmssw,cms-sw,cmssw,2020-12,204.0,,
cms-sw/cmssw,cms-sw,cmssw,2021-01,152.0,,
cms-sw/cmssw,cms-sw,cmssw,2021-02,188.0,,
cms-sw/cmssw,cms-sw,cmssw,2021-03,246.0,,
cms-sw/cmssw,cms-sw,cmssw,2021-04,230.0,,
cms-sw/cmssw,cms-sw,cmssw,2021-05,275.0,,
cms-sw/cmssw,cms-sw,cmssw,2021-06,316.0,,
cms-sw/cmssw,cms-sw,cmssw,2021-07,355.0,,
cms-sw/cmssw,cms-sw,cmssw,2021-08,287.0,,
cms-sw/cmssw,cms-sw,cmssw,2021-09,353.0,,
cms-sw/cmssw,cms-sw,cmssw,2021-10,53.0,,
cms-sw/cmssw,cms-sw,cmssw,2021-11,329.0,,
cms-sw/cmssw,cms-sw,cmssw,2021-12,257.0,,
cms-sw/cmssw,cms-sw,cmssw,2022-01,168.0,,
cms-sw/cmssw,cms-sw,cmssw,2022-02,195.0,,
cms-sw/cmssw,cms-sw,cmssw,2022-03,256.0,,
cms-sw/cmssw,cms-sw,cmssw,2022-04,257.0,,
cms-sw/cmssw,cms-sw,cmssw,2022-05,297.0,,
cms-sw/cmssw,cms-sw,cmssw,2022-06,309.0,,
cms-sw/cmssw,cms-sw,cmssw,2022-07,251.0,,
cms-sw/cmssw,cms-sw,cmssw,2022-08,286.0,,
cms-sw/cmssw,cms-sw,cmssw,2022-09,238.0,,
cms-sw/cmssw,cms-sw,cmssw,2022-10,317.0,,
cms-sw/cmssw,cms-sw,cmssw,2022-11,197.0,,
cms-sw/cmssw,cms-sw,cmssw,2022-12,173.0,,
cms-sw/cmssw,cms-sw,cmssw,2023-01,189.0,,
cms-sw/cmssw,cms-sw,cmssw,2023-02,208.0,,
cms-sw/cmssw,cms-sw,cmssw,2023-03,262.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2015-01,42.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2015-02,53.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2015-03,144.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2015-04,243.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2015-05,251.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2015-06,291.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2015-07,207.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2015-08,274.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2015-09,275.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2015-10,156.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2015-11,182.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2015-12,183.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2016-01,251.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2016-02,397.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2016-03,514.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2016-04,330.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2016-05,320.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2016-06,343.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2016-07,310.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2016-08,434.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2016-09,353.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2016-10,374.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2016-11,350.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2016-12,284.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2017-01,262.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2017-02,285.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2017-03,341.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2017-04,505.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2017-05,384.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2017-06,324.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2017-07,299.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2017-08,411.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2017-09,418.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2017-10,380.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2017-11,367.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2017-12,413.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2018-01,424.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2018-02,574.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2018-03,646.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2018-04,371.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2018-05,353.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2018-06,374.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2018-07,426.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2018-08,625.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2018-09,557.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2018-10,537.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2018-11,270.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2018-12,259.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2019-01,314.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2019-02,329.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2019-03,498.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2019-04,435.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2019-05,285.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2019-06,286.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2019-07,344.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2019-08,342.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2019-09,356.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2019-10,421.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2019-11,405.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2019-12,345.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2020-01,468.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2020-02,418.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2020-03,634.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2020-04,658.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2020-05,565.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2020-06,546.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2020-07,596.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2020-08,713.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2020-09,691.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2020-10,528.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2020-11,513.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2020-12,483.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2021-01,501.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2021-02,604.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2021-03,860.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2021-04,848.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2021-05,628.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2021-06,673.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2021-07,624.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2021-08,597.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2021-09,712.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2021-10,154.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2021-11,607.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2021-12,593.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2022-01,650.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2022-02,638.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2022-03,835.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2022-04,848.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2022-05,564.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2022-06,571.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2022-07,645.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2022-08,973.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2022-09,991.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2022-10,912.0,,
cockroachdb/cockroach,cockroachdb,cockroach,2022-11,828.0,,
